business_id,business_name,city,state,categories,review_id,clean_text,date,review_stars,review_length
UCMSWPqzXjd7QHq7v8PJjQ,Prep & Pastry,Tucson,AZ,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",Hpgccg0LL-agCxKMrbnb-A,yum literally thats all i can say about this place i went twice in one weekend im literally obsessed so where do i begin the doughssants or cronuts as some people prefer how yummy i had the cranberry and coconut one theyre very dense so get one before your meal bc i could only take one bite out of mine after i finished my grilled cheese oh man that grilled cheese they have a really unique blend of cheeses and pesto now i am not a pesto fan i know very strange but it works great here but the selling point is the tomato basil soup literally the best i have ever had and this is my favorite soup so i have tried it everywhere the second time i tried the classic breakfast 2 eggs any style i opted for scrambled country hash delicious and toast this time i had my doughssant beforehand smores flavored amazeballs the space is very comfortable and beautifully decorated the staff is extremely friendly always checking in with you and making lighthearted and sincere conversation there is a wait to be seated but you just have to stick it out because you dont want to miss out on this new restaurant ill be back when they get their liquor license business straightened out so i can sip on a mimosa while i enjoy my grilled cheese,2014-05-07 20:31:51,4,231
NL-pATcAaXHwxrm7ODwEig,Village Inn,Tampa,FL,"American (Traditional), Breakfast & Brunch, Restaurants",plfLREve60KckUlcBE2-yw,listen if kekes up the street can handle a massive line out the door and still have great service and food delivery at the perfect time the village inn can also get it together and provide the same service they need better management even though we did get the bill paid for by her we werent looking for a hand out we were looking for great tasting food as well as a taste of their pies which they claim to be known for again with a change of menu cooks and management this place and totally be eclectic fun and interesting there was a server we saw that was awesome she was on point and organized we wished we did have her but instead we ended up with a young lady who really didnt want to work today i get it but you are working in a industry that is brutal and your customer service and organizational skills is important,2017-12-30 17:51:56,1,160
FHNIvNgh3fS7VZQq2Y3dsA,Cheu Noodle Bar,Philadelphia,PA,"Asian Fusion, Tapas/Small Plates, American (New), Restaurants, Vietnamese, Korean, Noodles, Ramen, Japanese",Sl5-lA7Sg1pafwtuD8h1kw,this place is amazing everyone must try the matzo ball with brisket noodle soup the brisket is super tender the meat just falls apart after you put it in your mouth the slightly spicy soup seeps into the matzo ball giving it the most flavorful taste lastly the noodles were perfectly cooked it was al dente and not too soft like most asian noodle soups it was so good i forgot to take a photo we also had the dumplings in chili oil reminded me more of a ravioli than a chinese dumpling but i loved it wasnt too spicy and the dumpling skin was nice and chewy another dish we had and of course loved was the pork belly rice bowl its a katsu so the pork belly is slightly breaded and fried oh my the pork was sooooo tender the sushi rice they used paired perfectly with the pork and the katsu sauce they used im drooling just thinking about it if you get this dish id recommend adding some of the hot chili oil they give you on the table gives the dish a little bit of a kick im definitely going back to this place,2015-05-29 22:02:10,5,199
8G4mt9y5mRg161XBs-hePw,Izakaya Ren,Valley Park,MO,"Food, Korean, Sushi Bars, Restaurants, Japanese",cM7DtUxyvRBaPAoHl5T7YQ,love this place the sushi is delicious so fresh so yummy you can bring your nonsushi eating friends their noodle bowls are delicious too the service is great and the stuff is friendly i love that i dont have to drive into the city for great sushi,2014-07-29 12:57:05,5,47
2kuhZOrWcLYe_XePccr4lA,Cappy's Pizzeria- Seminole Heights,Tampa,FL,"Restaurants, Food, Pizza",MnGulkrquXU-qX7BrEaNPA,seated right away on a friday night excellent greek salad bread sticks and cappys style new york pizza soooooo good dare i say best in tampa first visit was a success,2016-02-27 02:11:49,5,31
zJErbOQMKX-MwHs_ulV7DA,Philadelphia Marriott Old City,Philadelphia,PA,"Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces",-VJNHZpQc8pJhYcuBHBPPQ,perfect location if staying in philadelphia during the fourth of july week because the fireworks display is within easy walking distance this hotel is close to the historic district and there is a farmers market here cobblestoned streets maritime museum jazz clubs decor is a bit yuck but hey location worked well,2006-05-28 11:22:11,4,52
w5VWdlVKW8FPF6AFk2JrOg,Days Inn by Wyndham New Orleans Airport,Kenner,LA,"Hotels & Travel, Event Planning & Services, Hotels",Qo_L4WyQss_dArVWwol5ag,i stayed at this location on 111015 my friend and i picked it for the location and the price its right across the street from the airport and we paid about 75 for the night so super easy to make and early flight the next morning check in was easy and they also had a room available earlier than the 3pm check in time so i was very happy the room was spacious and beds semi comfy overall my stay here was ok however never stay in the back of the hotel complex we had room 236 theres a train that passes probably almost every hour and unless your a sound sleeper this may not bother you but for me i had to download a white noise app and sleep with headphones in and i could still hear the train a little check out was easy and the staff was nice so i would recommend this place and probably stay again just not in the back of he building,2015-11-21 13:35:54,3,169
1UNorskttXSWuEcgzKzXcA,Xochitl,Philadelphia,PA,"Lounges, Restaurants, Asian Fusion, Mexican, Latin American, Nightlife, Bars",HF_y1XtmNOabmtJma25-Pg,im a fan of the margaritas and the sopas appetizers at xochitl the bartenders are nice the place has a fun atmosphere its clean and well run we always have a great time here the guacamole is delicious and homemade,2010-01-22 04:07:16,4,40
V6Om7YZhlRQRU7WfuxHq8Q,Beck's Cajun Cafe,Philadelphia,PA,"Restaurants, Cajun/Creole",r2qUGxJX7--apkq7wuV1aw,one of my goals for my trip to philadelphia was to visit reading terminal the place is filled with great options for food i was leaning towards the southern food so it was either the fried chicken place deliah or the cajun cafe i have been to new orleans a couple of times so i decided to try the cajun cafe to see how the food matched up the oyster po boy was great the oysters were friend nicely not too greasy the mayo pickles and tomato were in good balance the bread had a nice chewiness to it as well i really enjoyed the po boy it brought back some memories of new orleans prekatrina i also had an order of the jambalaya just cooked within an hour and brought it back to the hotel there was a nice spiciness which was not overpowering jambalaya,2010-03-20 23:41:07,4,146
7GWalbU5_1bRZ6BpZQB6lg,Verizon,Kirkwood,MO,"Home Services, Internet Service Providers, Professional Services, Mobile Phones, Electronics, Shopping",D_dGS-CzGfxCByhhlsG7mQ,never in my life have i had such horrible customer service this place sucks and the phone service sucks i can not get service at the place i work at went to kirkwood verizon store no help at all i was told thats verizon for service and the so called manager dumb as a box of rocks,2013-10-07 11:08:32,1,57
k0StgZ2DwBeEB5MXYnwfVw,Audubon Village-Cortland,Tampa,FL,"Real Estate, Home Services, Apartments",GPtOcFXdksOhYwx3RTNyBA,i lived here for a year i paid my rent early every month i moved in my apartment smelled very bad they had an odor system connected to get rid of it when i walked in with the leasing agent i noticed scratches on the hardwood floor stains on the kitchen cooktop walls had scratches etc i wrote all this down on the new tenant walk thru paper work and it got signed by the leasing agent i had to submit a few work orders to get most of it done i am pretty easy going person so i went ahead and did it i was happy to be in my new apartment i really never had any issues so i never required the office attention i had a few issues like the light bolts dying on me roaches and they took care of it i am pretty easy going but when i moved in i went and clean my apartment and left everything spotless i had pictures to prove it as well a few days later i get an invoice i am being charge for the cooktop and scratches on the hardwood floor which i notated on my walk thru paper work which i still had since i work a lot i sent my mother to talk to the property manager xhevaire mccool my mother is the most educated person i met she grew up in the catholic church so she is very respectful and proper with everyone even rude people such as the manager the manager barely paid any attention to her when my mother asked for a copy of the walk thru paper the manager said she was missing page 1 i know right to our advantage i always file all the important paper work so i had a signed copy myself she bought that with her the manager said she will contact her corporate office so chelsea corporate agent who was very nice and professional fix it the main reason i am writing this review is because the lack of professionalism how did they loose page 1 of the walk thru dont they usually keep a file with all that information also why will they try to charge me for something that was clearly marked on the walk thru paper work come on they knew that was there on top of that i had proof that it was there when i moved in when i spoke to chelsea at the corporate office she indeed made it better and fixed it to the best of her abilities and i am grateful for that but i still cant recommend that place i dont appreciate the fact that the office people are so helpless specially the manager if you are to move there please make sure you use a magnifier and check every area of the apartment including the floor make sure you write down every scratch every paint missing or issue i am very glad i did or i had to pay my 300 deposit and 592 on top of that for the scratches on the floor and cooktop damage that was already there when i got the apartment i do want to thank chelsea at the corporate office for all her help she was very knowledgeable of her job and she helped me out as much as she could she understood why i was upset about the fact that the manager was trying to rip me off and charge me for damage i did not caused i greatly appreciate that cheers jackie,2017-07-19 20:47:30,1,595
UuWNE12-HI-4UPilREGX5g,Masami Japanese Steakhouse & Sushi Bar,Drexel Hill,PA,"Restaurants, Sushi Bars, Japanese, Steakhouses",BT8K9EQfAlZjYvBUdwzamw,i ordered a bento box for takeout and it was delicious my wife at suggested that a bento box would be an interesting and new way to experience japanese food i googled bento box nearby and bussemey japanese steakhouse came up as one of the options i ordered online and the wait time was approximately 20 minutes when i arrived the food was ready and piping hot it was absolutely delicious i will be ordering from masami again in the future,2018-07-17 00:57:05,5,81
WVX0JKV9ZP-r9bz0A4xAVw,Berry Barn,Dover,FL,"Food, Fruits & Veggies, Specialty Food",-98g_iLKomh06OuawRLQ3g,we loved the strawberry shortcake with whip cream and the strawberry pizza it tasted so fresh and delicious they didnt have much produce because they were closing down for the season we really enjoyed the sweets i would recommend it to anyone,2018-03-24 18:24:29,4,42
9oHV5DAP88al74DKidIy-A,Drury Inn & Suites St. Louis Fenton,Fenton,MO,"Hotels, Hotels & Travel, Event Planning & Services",ojWQZFZUlti1WogRcAxrsw,this was a great hotel the breakfast was great they have a feature known as 530 kickback which is like a dinner and you would think its not that great but their hot dogs and mac and cheese were great the hotel is modern and clean and the staff were kind and professional it also had nfl network and tnt and espn for watching nba playoffs,2015-05-15 02:17:18,5,66
eJFw8xWcqyAno0SclR4uzg,Madison's Grill,Edmonton,AB,"American (New), Restaurants, Canadian (New), Breakfast & Brunch",OCcV3VFYotCLBHYNA6ATFA,went recently for a birthday party and it was certainly worth checking out was my first time there and i was pleased for sure was nice and quiet as it was a tuesday and the service was good because of that im sure it normally is though based on the size of the place i had beef n lobster which both were cooked well and i was happy also the mashed and asparagus that came with it were both very good i wasnt to stoked with the appy we had which was these crab and cheese balls as they were very bland with little crab taste and no real seasoning it seemed maybe just not for me but i wouldnt recommend those also had creme brule which was solid and is get it again for sure overall id say four due to a couple things like the appy and the shaky table seriously so stupid to have that at a place that nice but id gladly go again and would tell friends to try it,2014-12-17 19:08:44,4,175
EDjEVzmoQVHzboFqC-M6Ew,Local Taco,Nashville,TN,"Food, Tex-Mex, Restaurants, Mexican, Breakfast & Brunch",DtZ42EMEG9nog0flZAz0Kg,stopped in for an early dinner on a friday oct 23 and the joint was empty while the drill is apparently that you order at the counter and then sit down we noticed that there was a small bar and asked if we could sit there the bartender seemed annoyed but indicated that we could we sat down and two wornout menus the laminate was peeling off and the menus were creased and wrinkled to the point that they were difficult to read were thrown down in front of us we decided to start with a cocktail the drink menu included red and white sangria i asked the bartender which she thought was better she responded tersely that they were out of sangria but then added that even if they werent out they both were good and it just depended upon individual taste okay then my wife then ordered a margarita and i ordered the lojito cocktail my wife liked the margarita but the lojito was too sweet for my taste and i suspect they use something other than the hand squeezed lime juice listed on the menu we ordered queso dip and it was quite good chips were light and crispy and the dip was the perfect consistency not enjoying the lojito i handed it off to my wife and selected one of the beers on the menu and tried to order it bartender then informs me that they dont have that beer and that the menu was really out of date rather then telling me the handful of beer options that were available she told me i should walk back up to the front and look at the bottles behind the front counter to see what they had okay then selected a beer all bottles no drafts and returned to my seat to order asked for a glass with the beer and when it was given to me i was told not to break it because they only had 3 for those people that wanted a glass with their beer okay then from there we ordered a trio of tacos and a couple of enchiladas food was served uberquickly by someone from the kitchen bartender eventually threw down a couple of sets of silverware in front of us and turned her attention back to a couple of regulars that had joined us at the bar enchiladas were very good but not really unique the tacos were a bit more creative and feature locally made soft flour tortillas the tortillas were definitely better than storebought but not as good as madetoorder or a good corn tortilla southern fried taco was my favorite local bbq taco was good but the bbq sauce was too strong and overpowered everything else while finishing up our meal we witnessed multiple interactions between the bartender and customers and it was clear that unless you are a regular that essentially kisses up to her the bartender has no interest in you or your dining experience maybe the food otherwise could have merited more stars our overall dining experience was meh at best,2015-10-24 13:51:45,2,517
qq6vsh6ZEshfv4mTdrjA0g,Magasin Kitchen,New Orleans,LA,"Imported Food, Food, Specialty Food, Ethnic Food, Restaurants, Vietnamese",A18ygG_ZdRcMvMj6cxNEhg,great location for anyone who works in the business district and wants some vietnamese for lunch however i ordered the pho here and really regretted it the broth was horrible all water and no flavor and they really skimped out on the portion of meat being vietnamese i really should have known better and ordered something else but i just couldnt resist as i heard so much good things about this place from my american friends in short for all my vietnamese brothers and sisters out there do not order the pho as it is nowhere near on the level or standards were used too if you come here i recommend the bim bop curry or something on the vermicelli side as for pricing its a place in downtown so dont expect reasonable pricing were used to however for all my american friends out therethis place is great d,2016-07-04 17:43:40,2,149
LHSTtnW3YHCeUkRDGyJOyw,Fries Rebellion,Quakertown,PA,"Beer Bar, Bars, American (New), Gastropubs, Restaurants, Nightlife, Burgers",SS2wBEgAye6YwbTvHCO5VQ,excellent menu and beer selection will definitely go again apps of fried pickles were perfect the beer cheese sauce for the pretzels was amazing lots of burgers to chose from they were cooked as ordered homemade ketchup we got fried peanut butter balls for dessert that were surprisingly good,2015-09-12 20:17:14,5,49
7lwe7n-Yc-V9E_HfLAeylg,Pub & Kitchen,Philadelphia,PA,"Restaurants, Pubs, Food, Bars, American (New), Nightlife",BVhevuwoLytWwD-m5xycqw,unfortunately the delicious food was marred by the terrible service the waitress we had was perhaps one of the rudest ive encountered in a while it started when my boyfriend and i decided to order the kolsch which happens to be our favorite beer despite being the cheapest on the menu and in a can the waitress response when we ordered thisum really she also asked us 4 times if we wanted a glass with itshe finally brought the beers out with some glasses and asked again if we needed a glass yes we said again she then attempted to pour the beer into the glass while it fizzed all over and told us she was a bad at pouring beer just give me the glass ill pour it myself i told her good was her response the food however was delicious both the mussels and the skate were awesome i would have stayed for dessert and more drinks if the waitress hadnt brought us over our check immediately after we finished dinner without asking us if there was anything else wed like ill definitely be back here but avoid the rude waitress section,2013-08-05 14:15:33,3,194
5AOkxsg6UJQ_CoJTMBDUmQ,Ralph's on the Park,New Orleans,LA,"American (New), Restaurants, Cajun/Creole",CWaVKflMVWFx5yK4eZT6ng,all was wonderful with the exception of the turtle soup wasnt the typical brennan family batch three of us ordered it as a normal staple and we must have really caught them in an off night sherry couldnt help otherwise great atmosphere food and service,2016-11-24 10:45:22,4,45
DsKzHnkLKnxZTVsFpts4oA,Red Owl Tavern,Philadelphia,PA,"Breakfast & Brunch, American (New), Restaurants",ofhN1yBqtv36uGWSKQdgDQ,it was hot and humid so we came in here to avoid the heat and grab some lunch chicken salad sandwich was very tasty and kale and quinoa salad was enjoyed by someone in our group we were seated promptly and served in a timely fashion great place to grab a bite while on your feet all day sightseeing,2016-06-23 07:30:28,4,59
3c9TiufCFT2yXXj3R08Vwg,Snellgroves Restaurant,Plant City,FL,"Southern, American (New), Breakfast & Brunch, Restaurants",0TduQv9t7xhMfJlIg-L6DA,the cuban sandwich was good and the place is clean but the price was a bit high for what we got they need to offer fries with their sandwiches people dont expect to pay extra nowadays the salad bar was not worth the money and come on what salad bar dont have bacon bits or croutons simply terrible the waitress acted like she was doing a favor just serving us she was grumpy and slow and had a poor attitude when asked about the food i would not recommend coming here not with the fabulous whistle stop dinner just down the street highly disappointing,2017-10-02 23:59:33,2,104
GyC36Pn0Q1-qHnqXys6yFg,Cracker Barrel Old Country Store,Tampa,FL,"Southern, Comfort Food, Caterers, Breakfast & Brunch, Event Planning & Services, American (New), Restaurants, American (Traditional)",fq1dxfeWWK-kSmJbmk38RQ,i am a fan of cracker barrel in general so i need to get that out there right away as for this location i have never had a bad experience service is always spot on the food comes out hot and the atmosphere is what you want when you go to a cracker barrel we have had times we went in with a special request to put us by the fire that was lit that day never a problem as for the food itself i have to give them some credit for finally jumping on the healthier food bandwagon they now offer several dishes like a pork chop or chicken which are low in calories quite flavorful and filling they also list calories for their side items so you dont make a mistake there of course the biscuits and gravy is really where it is at but that is besides the point if you are in the area they are a great option,2015-12-22 20:45:37,4,163
f4vbnGoGo3eWorVekctVGQ,Refuel Cafe,New Orleans,LA,"Restaurants, Sandwiches, Breakfast & Brunch, Wraps",uLthcOUCqnBeIf4jw9mDrw,super cute and chic restaurant great service and he food is delicious i had the california burrito and it was great they have a special house sauce with a hint of spice that makes everything even better the ambiance is very nice with light music in the background definitely a mom and pop place,2017-10-28 16:50:00,5,54
5iuo1kvv0XZMS0bUOoLz2Q,Bistro St. Tropez,Philadelphia,PA,"Restaurants, French",PGafLTkRukU9gV7bUv1VMg,this review is for their restaurant week selection wow so good 4 course meal plus bread for 35 each plus tax and tip if i had to do it again id choose the tarte de legumes the saumon and the tart tatin also goodsized portions on everything not tiny little fancy portions food delicious little warm rolls served with an awesome pesto first course is a creamy truffle wild mushroom soupthose of us who got it were delighted it was delicious if not a little weirdlookingdue to allergies one in our party got a split pea and ham soup and the other a tomato red pepper bisque kudos to them for having substitutions the waiter explained its their vegetarian option as the mushroom one is no longer vegetarian and both enjoyed their soups but i personally didnt really like either of them appetizer 8 options we had the calamars the tarte de legumes the tartare and the salade boston i had the sustainablyharvested calamari stuffed with housemade provenal sausage fresh herbs saffron rice piperade jus de legumesi dont know why but i was expecting your more usual fried calimari and im not a huge fan of fresh seafood so i didnt particularly care for it the other two who had it absolutely loved it though i also tried the tarte de legumes roasted eggplant caviar caramelized onion and red pepper tart with black olive and goat cheese tapenade herb sauce poached sandy ridge farm egg and wow was it delicious the runny yolk the tapenade was delicious and the tart was a little mini cookiebutnotacookie kind of phylo dough thing a nice accompaniment as was the bit of greens it was served with the tartare fresh scottish salmon mango basil capers black olives cornichons tomato lemon juice extra virgin olive oil and wonton crisps was apparently good but was being eaten by a tartare conoisseur 610 on her scale she said it had bigger chunks of salmon than a standard tartare which makes it a little fishier tasting the salad boston bibb lettuce with crumbled gorgonzola cheese apple walnut pralines and walnut vinaigrette was well received a sweet little salad my only note on the salad is that its not a real leafy salad a couple large leafs of lettuce topped with the other stuff fancy salad main course 8 options we had the lamb agneau steak bavette scallops vol au vent and salmon saumon the lamb was oh so tender literally falloffthebone even after removing all the fatskin there was plenty of meat for a goodsized entree the mashed potatoes were also awesome carrots were fine but i didnt notice any turnips my friend had the steak and loved it although we noted it was rather lukewarm if not on the cold side she liked her mashed sweet potatoes and the green beans too i personally having tried all the dishes would say this one was the least special although still good i think my favorite was the salmon saumon pistachio and goat cheesecrusted scottish salmon filet wrapped in phyllo carrot pure creamy swiss chard light turmeric and cumin sauce although i cant say i tasted the goat cheese it was just delicious salmon in delicious buttery phyllo and finally the scallops vol au vent butterpoached scallops in puff pastry with creamy swiss chard and saffron mussel sauce were delicious as well the sauce they pour over it tableside is a sauce made with cream and the juice that the scallops and mussels cook in it was heavenly the scallops arent literally in the puff pastry its a puff pastry in the middle my friend wished the pastry hadnt been soaked as it got soggy so maybe ask your waiter to pour around it with 4 goodsized scallops around it and lots of different little vegetables i want to say i stole some okra off her plate but i could be completely wrong that get drowned in the delicious sauce yum dessert 4 options we tried all except the profiteroles the st tropez cake doublelayer valhrona chocolate mousse cake with crme anglaise the tart tatin warmed french caramelized apple tart a la mode and the creme brulee caramelized vanilla bean flan the cake was our least favorite by far the bottom is like a spongy cake and is not texturallyappealing although the mousse part on top is good would not order it again the tart tatin was delicious although they were out of ice cream so we got fresh whipped cream instead i also wish it had been served a little warmer than it was it was room temp but it was just a simple little apple tart not too sweet just simple and the creme brulee was well executed service our waiter was awesome funny and friendly and knew the menu very well asked us if we needed anything at a couple points throughout the meal water was always filled my only complaint is the lady who seated us was cloyingly polite it was annoying great little place,2012-02-01 04:18:14,5,840
MbKhuO-4uYPc0NRZDRWoew,MexiCali,Philadelphia,PA,"Restaurants, Mexican",LWUO3PoP1iZsqeskqN0pPA,this place is a solidly good surprisingly authentic mexican restaurant in an area that doesnt have that many mexican options its cheap the food is simple but fresh and flavorful and there are some decent options for salsa service was very fast but the food was made to order and tasted great the salsas are as hot as they saynot weakened for american tastes the corn tortilla chips taste like theyve been made from scratch deep fried in corn oil and cooked till slightly toastyif youre like me youll love the flavor of the chips they are robust the atmosphere in here is not much to be spoken for the serving size of the salsa is a little small for my taste im a real salsa person and theyre a tad stingy on the salsa and charge for extra but besides that not many complaints convenient location though,2011-10-02 22:30:47,4,148
5wgoIQXyP3BEPZLiVi1W8A,The Howlin' Wolf,New Orleans,LA,"Arts & Entertainment, Restaurants, Bars, Music Venues, Pubs, Nightlife, American (Traditional)",7tcf1wLNH3K6Jih9RrJVXQ,only reason i gave this place four stars was because of the cook he was awesome but the bartender seemed like she didnt want to be here the three little pigs was soooo good must have if ur here,2015-10-13 03:44:11,4,39
D9p7-HsY9llYP3BaCVg4DA,Cafe Soleil,St. Pete Beach,FL,"Restaurants, French, Coffee & Tea, Bakeries, Breakfast & Brunch, Cafes, Food, Sandwiches",tYVHrAcxBJd78DVlTBCFug,we decided to try this new french bakery were always on the lookout for good chocolate croissants and baguettes wow these chocolate croissants were crispy on the outside light and airy on the inside with just enough chocolate we would highly recommend them next we are going to try the baguette hope its as good,2014-05-11 18:58:32,5,55
iDtIMWJVIGYspg5JvJKaOw,Mad Mex - Wynnewood,Wynnewood,PA,"Food, Nightlife, Mexican, Restaurants, Tex-Mex, Bars",9mcVSmqtBtaqSsbgJVve-Q,mad mex is fine we expect it to be crowded every time we gowhich is is the crowd is really diverseit seems to have a big college appeal but there are also several families and people going on dates my husband summed it up perfectly the other day with have we ever ordered anything we really liked there the food is expensive and mediocre at best but the drinks are pretty awesome we would easily go there just to have a margarita or sangria all the staff is very friendly and the bar moves quickly even when its swamped over all not a bad place but not the best either,2015-04-29 12:26:56,3,110
GJnYFvk9kbM182bKMFSAvg,Peno,Clayton,MO,"Italian, Soul Food, Sardinian, Calabrian, Restaurants, Southern",bgNfBQ60jeXdgI4w4jkV1Q,ate a delicious lunch here with my husband and our toddler the service was very good and the food was wonderful it is all italian food but ranges from pizza and sandwiches to seafood pasta and rack of lamb my husband and i ordered the louie roast beef sandwich and the chicken meatball sub which were great and cannelloni for our kiddo the cannelloni was excellenttomato sauce was fresh and full of flavor they also have a nice wine list cant wait to go back,2017-03-18 19:39:18,5,85
qSSFgdyZ3zZ6qCgLqAaAeA,American Seafood Connection,Marcus Hook,PA,"Grocery, Specialty Food, Food, Seafood Markets",lfRxeMFXfWYcMubGAbttqg,best place around to go for fresh seafood omg get the crabs and shrimp steamed in butter and garlic they are out of this world always our goto for seafood gave it 4 stars because the sizes seem a tad smaller then im used to seeing but that is so minor youre definitely getting your moneys worth here,2017-08-09 22:59:12,4,58
-mq1DwgcLU96PQbmcv3jRQ,P J's Oyster Bar,Indian Rocks Beach,FL,"Nightlife, Seafood, Bars, Restaurants",DoVyIWrIzUAhjsb_cQE0jw,best seafood weve had on our vacation blackened grouper grouper sandwich was incredible kids ate all their fish which says a lot the atmosphere is very loud and high energy def not a place to sit have conversation we will def be back food was fantastic,2014-07-28 20:34:44,5,46
WLiqfxv_GhFFA5sm878a2w,Wei Asian Cafe,Tucson,AZ,"Chinese, Restaurants",KfvY267_zyEEn27Q5Xr1wQ,finallya place that makes chicken with black bean sauce the way i like it my husband and i ate here for our first time after seeing the yelp reviews and menu we ordered several appetizers including fried wontons and cream cheese wontons plus the chicken and black bean sauce and also a cantonese crispy shrimp dish all were delicious the service was goodthe waiter was attentive this restaurant is completely away from our neighborhood but we will make the drive because it is the best chinese food we have had in tucson so farout of at least a dozen chinese restaurants we have tried since moving here from los angeles,2018-04-15 22:41:11,5,110
jjK2eJS43eMBQEBddYldnA,Guru's Indian Cuisine,Newtown,PA,"Restaurants, Indian",WDSrgIxA1JaMgV-EANgEVg,the congenial service and attention from the owner to the bus boy make this restaurant special no effort was spared to make us happy even to the extent of preparing a dish gratis in response to my inquiry the food was quite good and measured up to the best of the local indian restaurants everything was obviously made fresh making the wait a bit on the longer side but worth it we were even given an extra container of rice to accompany our doggie bag warning to the uninitiated medium spice was on the hot side we had a great experience and will definitely be coming back again,2016-07-26 02:37:47,5,108
YOEsOaiV0AznLshMDg5bJw,Reno Vulcanizing Auto Care & Tires,Reno,NV,"Tires, Automotive, Auto Parts & Supplies, Oil Change Stations, Auto Repair",wGhusB0EPX-psrlucDvwqw,this is one of the finest places to take your vehicle for service been going here for nearly 10 years honest and trustworthy its a busy and popular shop so if you can schedule your service a week out if you can to give the great people here time to have everything ready to take care of you it gives me peace if mind that when i take my vehicles here i know it will be done right thanks for the great service reno vulc,2018-06-29 02:14:42,5,85
pSmOH4a3HNNpYM82J5ycLA,The Pancake Pantry,Nashville,TN,"Restaurants, Sandwiches, Food, Breakfast & Brunch, Bakeries",7NzZJdBz6Q2sJEqjWiuZvQ,must eat here on our nashville trip was not what i expected from the recommendations and reviews stood in line for an hour in the rain still wet from the rain and glad to finally be inside only to realize that if feels like thermostat is set at 68 degrees and now were freezing full dining room is noisyloud and the diner quality breakfast fare was average at best waitress was efficient and food came out in an appropriate time but there just wasnt anything special that i could see restrooms needed attention i was with a party of 7 and wanted to cut the pancake pantry some slack because they did pull some tables together for us when we finally made it to the door most at our table ordered combinations of eggspancakesfrench toast and etc no one was very excited about their choices menu is challenging for vegan preferences as they do not have any alternative to the milkegg based batter no soyalmondoat milk available oatmeal and fruit was the only thing on the menu for us pancake pantry oh well been there done that,2014-06-29 15:06:11,2,187
jQBPO3rYkNwIaOdQS5ktgQ,The Fountain On Locust,Saint Louis,MO,"Ice Cream & Frozen Yogurt, Food, American (New), Art Galleries, Shopping, Cocktail Bars, Arts & Entertainment, Restaurants, Nightlife, Chocolatiers & Shops, Specialty Food, Bars",3Noa9WkKvcDM0JnHiWg3bw,had a fantastic date night here we loved the atmosphere the drink choices and of course the pesto a wonderful night out and extremely reasonable prices,2016-10-01 00:24:02,5,26
GBTPC53ZrG1ZBY3DT8Mbcw,Luke,New Orleans,LA,"German, Restaurants, Seafood, Cocktail Bars, French, Brasseries, American (New), Nightlife, Bars, Cajun/Creole, Breakfast & Brunch",stCrrmdueTe_t-pdJzgT1A,ive been wanting to try this place for years whenever im in no i hasnt worked out today we went for lunch it was pretty awesome those who eat with me know i like to share from the express menu dont let the name fool you we were there for at least an hour for lunch todays special is lamb sausage olives and panisse served like a cassoulet the lamb was incredibly tender the olives were not brined and had an interesting texture the panisse was like a cheesy polenta i didnt try the sausage as i had ordered the assiette de charcuterie and was in organ meat overload it was served with an amazing shrimp and oyster gumbo served with toasted bread there was an amazing pate head cheese not really cheese mortadella fish dip and a few other terrines served with amazing relishes and chutneys marmalades and pickles service was very friendly but a little slow i expected that my platter would be explained to me as there were a lot of unique items for about 30 for 2 for an amazing meal i think its a great deal im planning to return for the famous shrimp and grits,2012-09-12 20:14:09,4,201
E_7rpLYo6uvByCi1ji16Mw,Alley Pub,Nashville,TN,"Sports Bars, Nightlife, Bars",tsdyI66yCTij5R6DdasYmQ,this is my local bar for those of you who dont know tues is 2 domestics thursday is ladies night not sure what that even means as im not a lady this place is usually packed thursday friday and saturday as far as food goes they have a really good burger french dip onion rings and pizza id probably rate them in that order i like to stop by and eat there during the day every once in a while since i usually run in to someone i know i cant really speak to the service there as im a regular and its never an issue i get a new beer when my current one is half full without even asking ive never heard any complaints though even with as crazy as it gets there on frisat im not a huge fan of the music here which is mostly country so i sneak my jukebox picks in there when i can overall though i love the good ole boy atmosphere and usually always have a great time here which is more than i could ever say about players or ajs,2011-10-31 11:02:06,4,190
ZnxGRJpKHRQ0SAYSJk4SFw,Sunrise Family Restaurant,Saint Ann,MO,"American (Traditional), Restaurants, Sandwiches, Breakfast & Brunch",HgcTd6tWUELE57FK7Amx0g,dont let the outside fool ya or even the initial impression when you walk in because they food here is really good when ya walk in this place its like stepping back into the 1950s its kinda awesome definitely a smalltown homey feel that serves good ole family cookin they had a iceskates up on the wall and a christmas tree in the corner how precious dont come here expecting the best food in the whole wide world it is great for grandmas greasy cooking ive only eaten breakfast here but its been amazing everytime i got pancakes and they are so fluffy and light and awesome esp if you add a little butter the bacon was nice thick large slices slightly overcooked maybe but super good cuz i love bacon the prices are reasonable and the service is great this is a great place for a quick delicious home cooked breakfast,2012-12-04 04:26:21,4,152
